,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisited,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,Designation,Age,DurationOfPitch,MonthlyIncome
2882,0,Self Enquiry,1,Salaried,Male,4,4.0,Standard,3.0,Divorced,6.0,1,2,0,2.0,Senior Manager,36.0,23.0,26310.0
2883,1,Company Invited,1,Salaried,Male,4,4.0,Standard,3.0,Divorced,5.0,0,3,1,1.0,Senior Manager,32.0,27.0,28502.0
2884,1,Company Invited,2,Salaried,Female,3,4.0,Standard,5.0,Married,2.0,1,3,1,1.0,Senior Manager,35.0,30.0,28628.0
2885,0,Company Invited,1,Salaried,Male,4,4.0,Basic,3.0,Divorced,6.0,0,3,1,1.0,Executive,43.0,12.0,20771.0
2886,0,Company Invited,3,Small Business,Male,3,4.0,Standard,3.0,Single,3.0,0,2,1,2.0,Senior Manager,37.0,17.0,28658.0
2887,1,Company Invited,1,Large Business,Male,3,5.0,Basic,3.0,Unmarried,7.0,0,5,1,1.0,Executive,24.0,11.0,22572.0
2888,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,3.0,Divorced,4.0,0,5,1,1.0,Manager,49.0,9.0,22729.0
2889,0,Self Enquiry,3,Salaried,Female,3,4.0,Super Deluxe,4.0,Single,5.0,0,2,0,,AVP,55.0,25.0,34632.85
2890,0,Company Invited,3,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,2.0,0,2,0,2.0,Manager,42.0,17.0,24908.0
2891,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,3,1,1.0,Manager,36.0,7.0,23395.0
2892,0,Self Enquiry,1,Salaried,Female,4,4.0,Super Deluxe,3.0,Single,2.0,0,5,1,3.0,AVP,41.0,13.0,31915.0
2893,0,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Divorced,3.0,0,2,0,1.0,Executive,40.0,15.0,22433.0
2894,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,3.0,Unmarried,6.0,1,5,1,2.0,Manager,32.0,9.0,25260.0
2895,0,Self Enquiry,1,Small Business,Male,3,4.0,Standard,5.0,Divorced,3.0,1,2,1,2.0,Senior Manager,43.0,31.0,26084.0
2896,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,4.0,Divorced,2.0,0,5,1,1.0,Manager,46.0,9.0,23483.0
2897,1,Company Invited,2,Salaried,Female,3,4.0,Basic,3.0,Married,2.0,1,5,0,2.0,Executive,27.0,24.0,21419.0
2898,0,Self Enquiry,1,Large Business,Male,3,4.0,Deluxe,3.0,Married,6.0,0,5,0,1.0,Manager,30.0,26.0,22940.0
2899,0,Self Enquiry,1,Small Business,Female,4,3.0,Super Deluxe,3.0,Married,6.0,0,2,0,,AVP,34.0,7.0,34632.85
2900,0,Self Enquiry,3,Salaried,Male,3,5.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,32.0,14.0,30235.0
2901,1,Company Invited,3,Small Business,Male,4,4.0,Basic,4.0,Single,3.0,1,4,1,3.0,Executive,24.0,12.0,20556.0
2902,0,Company Invited,3,Salaried,Male,3,6.0,Standard,5.0,Married,5.0,0,5,1,1.0,Senior Manager,41.0,32.0,29610.0
2903,0,Company Invited,1,Salaried,Female,4,5.0,Deluxe,3.0,Unmarried,4.0,1,2,0,1.0,Manager,42.0,9.0,25489.0
2904,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,7.0,0,5,1,1.0,Manager,27.0,32.0,22984.0
2905,0,Self Enquiry,3,Small Business,Female,4,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,3.0,Manager,36.0,7.0,23537.0
2906,0,Self Enquiry,3,Salaried,Male,4,3.0,Deluxe,3.0,Unmarried,3.0,0,3,1,1.0,Manager,35.0,28.0,24015.0
2907,1,Self Enquiry,1,Large Business,Male,4,6.0,Basic,3.0,Single,3.0,1,3,1,3.0,Executive,27.0,31.0,21018.0
2908,0,Self Enquiry,1,Large Business,Female,3,4.0,Standard,3.0,Unmarried,6.0,0,5,1,2.0,Senior Manager,38.0,7.0,26169.0
2909,0,Company Invited,1,Small Business,Female,3,4.0,Standard,3.0,Divorced,7.0,0,3,1,1.0,Senior Manager,47.0,25.0,29205.0
2910,0,Self Enquiry,3,Salaried,Female,4,4.0,Super Deluxe,5.0,Divorced,2.0,0,5,1,,AVP,42.0,9.0,34632.85
2911,0,Company Invited,3,Small Business,Male,4,4.0,Standard,4.0,Married,3.0,0,2,1,1.0,Senior Manager,38.0,16.0,27512.0
2912,0,Self Enquiry,1,Large Business,Male,4,4.0,Deluxe,5.0,Married,5.0,1,4,1,3.0,Manager,53.0,13.0,24255.0
2913,1,Company Invited,3,Salaried,Male,3,3.0,Deluxe,3.0,Divorced,2.0,0,3,1,2.0,Manager,33.0,18.0,23385.0
2914,0,Company Invited,3,Small Business,Male,3,4.0,Basic,3.0,Divorced,2.0,0,4,0,2.0,Executive,25.0,31.0,21078.0
2915,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,5.0,0,3,1,3.0,Manager,39.0,17.0,28502.0
2916,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,4.0,Divorced,8.0,0,2,1,2.0,Manager,38.0,7.0,25125.0
2917,0,Self Enquiry,1,Salaried,Male,3,5.0,King,3.0,Married,,1,3,0,2.0,VP,50.0,25.0,34632.85
2918,0,Self Enquiry,1,Small Business,Male,3,3.0,Basic,3.0,Divorced,3.0,1,4,0,2.0,Executive,25.0,30.0,21403.0
2919,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,1.0,Manager,27.0,32.0,24950.0
2920,0,Self Enquiry,1,Salaried,Male,4,5.0,Basic,4.0,Divorced,3.0,0,3,1,2.0,Executive,25.0,24.0,20805.0
2921,0,Company Invited,2,Small Business,Male,3,4.0,King,4.0,Divorced,,0,2,1,1.0,VP,51.0,10.0,34632.85
2922,0,Self Enquiry,3,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,0,3,1,1.0,Executive,26.0,20.0,20774.0
2923,1,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Divorced,3.0,1,4,0,1.0,Executive,25.0,14.0,21564.0
2924,1,Company Invited,3,Salaried,Male,4,5.0,Basic,5.0,Divorced,3.0,0,5,1,1.0,Executive,31.0,19.0,20711.0
2925,0,Self Enquiry,1,Salaried,Male,3,5.0,Basic,3.0,Divorced,3.0,1,2,0,1.0,Executive,35.0,7.0,22300.0
2926,1,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,5.0,Married,4.0,0,2,0,1.0,Manager,32.0,20.0,22911.0
2927,0,Self Enquiry,1,Salaried,Male,3,5.0,Deluxe,3.0,Unmarried,6.0,0,2,0,2.0,Manager,36.0,32.0,22359.0
2928,0,Self Enquiry,3,Small Business,Male,4,3.0,Deluxe,3.0,Married,6.0,0,5,1,3.0,Manager,32.0,13.0,24138.0
2929,0,Self Enquiry,1,Small Business,Female,4,5.0,Basic,3.0,Married,2.0,0,2,1,2.0,Executive,28.0,13.0,20865.0
2930,0,Self Enquiry,3,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,6.0,1,3,0,2.0,Manager,38.0,9.0,28280.0
2931,0,Self Enquiry,1,Salaried,Female,3,5.0,Basic,4.0,Unmarried,3.0,0,4,1,1.0,Executive,24.0,7.0,21514.0
2932,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,1.0,Manager,43.0,9.0,22767.0
2933,0,Self Enquiry,1,Salaried,Male,3,5.0,Super Deluxe,3.0,Married,6.0,1,3,1,,AVP,44.0,13.0,34632.85
2934,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,5.0,Unmarried,5.0,0,2,1,2.0,Executive,39.0,7.0,21297.0
2935,0,Company Invited,1,Small Business,Male,4,4.0,Deluxe,3.0,Married,5.0,1,3,1,1.0,Manager,44.0,16.0,24357.0
2936,0,Self Enquiry,1,Salaried,Female,3,5.0,Super Deluxe,5.0,Divorced,2.0,0,4,0,2.0,AVP,49.0,7.0,34080.0
2937,0,Self Enquiry,2,Salaried,Female,3,5.0,Deluxe,3.0,Unmarried,6.0,0,5,1,2.0,Manager,45.0,7.0,24663.0
2938,0,Self Enquiry,3,Large Business,Female,3,4.0,Basic,3.0,Married,3.0,1,5,1,2.0,Executive,35.0,21.0,21257.0
2939,1,Self Enquiry,3,Small Business,Male,3,4.0,Basic,5.0,Married,2.0,0,5,0,2.0,Executive,28.0,9.0,21719.0
2940,0,Self Enquiry,3,Large Business,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,2,1,2.0,Executive,24.0,29.0,22125.0
2941,0,Self Enquiry,1,Salaried,Male,3,4.0,King,3.0,Divorced,,1,2,1,1.0,VP,45.0,10.0,34632.85
2942,0,Self Enquiry,1,Small Business,Male,4,4.0,Basic,3.0,Divorced,2.0,0,2,1,1.0,Executive,24.0,13.0,21451.0
2943,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,2,1,2.0,Manager,34.0,15.0,25782.0
2944,0,Self Enquiry,1,Salaried,Female,4,4.0,Deluxe,3.0,Divorced,3.0,1,5,1,3.0,Manager,33.0,16.0,25000.0
2945,0,Company Invited,1,Small Business,Female,4,4.0,Basic,3.0,Married,3.0,0,3,1,2.0,Executive,31.0,10.0,20761.0
2946,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,5.0,Unmarried,2.0,0,2,1,2.0,Manager,54.0,7.0,27059.0
2947,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,3.0,Divorced,3.0,0,3,1,1.0,Executive,35.0,7.0,21369.0
2948,1,Company Invited,3,Salaried,Female,4,4.0,Deluxe,5.0,Divorced,4.0,0,2,0,1.0,Manager,46.0,32.0,22964.0
2949,0,Self Enquiry,1,Salaried,Female,4,4.0,Basic,3.0,Divorced,3.0,1,2,0,1.0,Executive,27.0,13.0,21337.0
2950,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,3.0,Divorced,3.0,0,2,1,1.0,Senior Manager,38.0,10.0,28112.0
2951,0,Self Enquiry,3,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,3.0,0,2,0,1.0,Manager,30.0,10.0,24239.0
2952,0,Self Enquiry,1,Salaried,Male,3,6.0,Deluxe,3.0,Unmarried,3.0,0,5,1,1.0,Manager,36.0,13.0,25324.0
2953,0,Company Invited,1,Salaried,Male,2,4.0,Deluxe,3.0,Married,5.0,0,5,1,1.0,Manager,34.0,13.0,26403.0
2954,0,Self Enquiry,2,Small Business,Male,3,4.0,Standard,4.0,Divorced,4.0,0,3,1,1.0,Senior Manager,55.0,26.0,29403.0
2955,0,Self Enquiry,1,Small Business,Male,3,5.0,Deluxe,4.0,Married,4.0,1,4,1,1.0,Manager,37.0,16.0,27525.0
2956,0,Self Enquiry,1,Small Business,Male,3,5.0,Basic,3.0,Single,2.0,0,2,0,1.0,Executive,28.0,10.0,20723.0
2957,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Single,3.0,1,5,0,1.0,Executive,24.0,13.0,19687.0
2958,1,Company Invited,1,Salaried,Male,4,4.0,Basic,5.0,Unmarried,3.0,1,5,1,3.0,Executive,34.0,10.0,22026.0
2959,0,Company Invited,1,Salaried,Male,3,,Basic,3.0,Divorced,3.0,0,2,1,2.0,Executive,36.0,10.0,19959.0
2960,0,Self Enquiry,1,Small Business,Male,3,3.0,Basic,5.0,Divorced,4.0,0,4,0,2.0,Executive,24.0,11.0,21497.0
2961,0,Self Enquiry,3,Salaried,Male,3,3.0,Deluxe,4.0,Divorced,2.0,0,4,0,1.0,Manager,26.0,15.0,23529.0
2962,0,Self Enquiry,3,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,2.0,0,2,1,2.0,Manager,39.0,14.0,22706.0
2963,0,Company Invited,1,Salaried,Male,4,6.0,Basic,3.0,Married,3.0,0,2,1,1.0,Executive,30.0,7.0,21398.0
2964,0,Self Enquiry,3,Small Business,Male,3,3.0,Deluxe,4.0,Divorced,5.0,0,3,1,1.0,Manager,49.0,9.0,26798.0
2965,0,Company Invited,3,Small Business,Female,4,3.0,Deluxe,3.0,Married,3.0,1,2,1,3.0,Manager,28.0,10.0,23325.0
2966,0,Self Enquiry,1,Salaried,Male,4,3.0,Basic,3.0,Unmarried,5.0,0,4,1,2.0,Executive,38.0,17.0,23358.0
2967,0,Self Enquiry,1,Small Business,Male,4,3.0,Basic,3.0,Divorced,3.0,1,2,1,3.0,Executive,51.0,32.0,21899.0
2968,0,Self Enquiry,1,Small Business,Female,3,5.0,Standard,4.0,Unmarried,3.0,0,2,1,2.0,Senior Manager,35.0,16.0,27299.0
2969,1,Self Enquiry,3,Salaried,Female,4,4.0,Deluxe,3.0,Unmarried,2.0,0,2,1,1.0,Manager,25.0,10.0,23255.0
2970,0,Self Enquiry,1,Large Business,Female,4,5.0,Deluxe,3.0,Unmarried,3.0,0,2,1,1.0,Manager,40.0,9.0,23231.0
2971,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,2.0,Manager,33.0,17.0,24074.0
2972,1,Company Invited,3,Large Business,Male,3,4.0,Deluxe,3.0,Divorced,5.0,1,5,1,1.0,Manager,51.0,15.0,25474.0
2973,0,Self Enquiry,1,Salaried,Female,3,3.0,Deluxe,3.0,Unmarried,2.0,0,2,1,2.0,Manager,39.0,7.0,26303.0
2974,0,Self Enquiry,1,Salaried,Female,4,4.0,Standard,5.0,Divorced,3.0,0,4,1,3.0,Senior Manager,28.0,7.0,26090.0
2975,0,Self Enquiry,1,Salaried,Female,3,4.0,Standard,3.0,Single,5.0,0,2,1,2.0,Senior Manager,33.0,10.0,29837.0
2976,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,4.0,0,2,0,2.0,Manager,48.0,21.0,23638.0
2977,0,Company Invited,3,Salaried,Male,3,5.0,Standard,5.0,Divorced,7.0,1,5,0,2.0,Senior Manager,41.0,12.0,29153.0
2978,0,Self Enquiry,1,Salaried,Male,3,3.0,Super Deluxe,3.0,Divorced,5.0,0,2,0,1.0,AVP,54.0,14.0,33492.0
2979,0,Self Enquiry,2,Salaried,Male,4,5.0,King,3.0,Married,,0,2,1,1.0,VP,42.0,17.0,34632.85
2980,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,5.0,Unmarried,2.0,0,4,1,1.0,Manager,55.0,23.0,24083.0
2981,0,Company Invited,1,Salaried,Male,3,4.0,Standard,5.0,Married,3.0,0,3,1,1.0,Senior Manager,28.0,17.0,27471.0
2982,0,Self Enquiry,2,Salaried,Male,3,5.0,King,3.0,Divorced,,0,2,1,2.0,VP,42.0,7.0,34632.85
2983,0,Self Enquiry,3,Small Business,Male,3,4.0,Basic,4.0,Divorced,2.0,0,2,1,1.0,Executive,51.0,15.0,22553.0
2984,1,Self Enquiry,1,Salaried,Female,4,6.0,Basic,4.0,Single,2.0,1,2,1,1.0,Executive,29.0,7.0,20894.0
2985,0,Company Invited,1,Salaried,Female,4,3.0,Standard,5.0,Divorced,2.0,0,3,0,1.0,Senior Manager,37.0,15.0,30391.0
2986,0,Self Enquiry,1,Salaried,Female,3,4.0,Standard,3.0,Unmarried,6.0,1,2,0,2.0,Senior Manager,39.0,7.0,26539.0
2987,0,Company Invited,1,Small Business,Male,3,6.0,Basic,3.0,Unmarried,4.0,0,3,0,2.0,Executive,45.0,31.0,22386.0
2988,0,Company Invited,3,Small Business,Female,3,4.0,Super Deluxe,3.0,Married,2.0,1,5,1,2.0,AVP,48.0,10.0,32448.0
2989,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,31.0,32.0,23982.0
2990,0,Self Enquiry,3,Salaried,Male,3,4.0,Basic,3.0,Unmarried,3.0,0,4,0,1.0,Executive,30.0,17.0,21320.0
2991,1,Company Invited,1,Small Business,Male,3,3.0,Basic,3.0,Married,8.0,1,3,1,2.0,Executive,43.0,26.0,21437.0
2992,0,Company Invited,3,Salaried,Male,3,5.0,Deluxe,3.0,Divorced,5.0,0,5,0,2.0,Manager,44.0,22.0,25482.0
2993,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Unmarried,5.0,0,4,1,2.0,Manager,35.0,15.0,24820.0
2994,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,5.0,Divorced,3.0,0,3,0,2.0,Executive,24.0,16.0,21178.0
2995,0,Self Enquiry,2,Salaried,Female,3,3.0,Deluxe,4.0,Divorced,2.0,0,2,1,1.0,Manager,40.0,10.0,25067.0
2996,0,Self Enquiry,1,Small Business,Male,3,4.0,Super Deluxe,3.0,Divorced,2.0,0,4,0,1.0,AVP,55.0,16.0,29781.0
2997,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,3.0,Single,2.0,1,3,1,2.0,Executive,41.0,9.0,21020.0
2998,0,Self Enquiry,1,Small Business,Female,3,5.0,Deluxe,5.0,Unmarried,2.0,0,3,1,1.0,Manager,28.0,14.0,25489.0
2999,0,Self Enquiry,3,Small Business,Male,3,4.0,Basic,4.0,Married,3.0,0,2,0,2.0,Executive,30.0,17.0,20975.0
3000,0,Self Enquiry,1,Salaried,Male,3,4.0,Deluxe,3.0,Single,4.0,0,5,1,1.0,Manager,54.0,13.0,21128.0
3001,0,Company Invited,1,Salaried,Female,4,4.0,Deluxe,5.0,Married,4.0,0,4,0,1.0,Manager,36.0,9.0,23771.0
3002,0,Company Invited,1,Salaried,Male,4,4.0,Deluxe,3.0,Divorced,3.0,0,4,1,1.0,Manager,33.0,31.0,23987.0
3003,0,Self Enquiry,1,Small Business,Male,4,4.0,Basic,3.0,Divorced,8.0,1,4,0,1.0,Executive,39.0,9.0,21735.0
3004,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,5.0,Married,5.0,0,5,1,1.0,Manager,35.0,15.0,23799.0
3005,0,Self Enquiry,3,Small Business,Male,3,5.0,Super Deluxe,5.0,Divorced,3.0,0,5,1,,AVP,53.0,10.0,34632.85
3006,1,Self Enquiry,1,Salaried,Male,4,4.0,Basic,3.0,Unmarried,3.0,1,3,1,1.0,Executive,34.0,7.0,21364.0
3007,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,1.0,Manager,26.0,32.0,24858.0
3008,0,Self Enquiry,3,Large Business,Male,3,6.0,Deluxe,3.0,Unmarried,2.0,0,5,0,1.0,Manager,46.0,9.0,25310.0
3009,0,Self Enquiry,1,Small Business,Male,4,3.0,Basic,3.0,Unmarried,3.0,0,2,1,2.0,Executive,24.0,17.0,22183.0
3010,1,Company Invited,3,Salaried,Female,4,2.0,Deluxe,3.0,Unmarried,6.0,1,4,1,3.0,Manager,48.0,32.0,25075.0
3011,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Unmarried,3.0,0,5,0,1.0,Manager,35.0,9.0,24952.0
3012,1,Self Enquiry,1,Small Business,Male,4,4.0,King,,Divorced,7.0,1,2,1,3.0,VP,55.0,9.0,34632.85
3013,0,Company Invited,3,Salaried,Male,4,5.0,Standard,5.0,Unmarried,3.0,0,2,0,3.0,Senior Manager,37.0,15.0,26265.0
3014,0,Company Invited,1,Small Business,Male,3,4.0,Basic,3.0,Divorced,2.0,0,3,1,1.0,Executive,53.0,26.0,22936.0
3015,0,Company Invited,1,Salaried,Female,4,6.0,Basic,3.0,Married,5.0,0,4,1,3.0,Executive,27.0,7.0,23042.0
3016,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,1.0,Manager,30.0,32.0,23013.0
3017,1,Self Enquiry,3,Large Business,Male,3,5.0,Deluxe,5.0,Unmarried,8.0,0,3,1,2.0,Manager,27.0,15.0,24004.0
3018,0,Self Enquiry,1,Salaried,Female,4,2.0,Basic,3.0,Unmarried,4.0,0,2,0,1.0,Executive,35.0,7.0,21958.0
3019,0,Self Enquiry,1,Small Business,Female,4,4.0,Deluxe,5.0,Married,2.0,1,3,0,1.0,Manager,55.0,26.0,24163.0
3020,0,Company Invited,3,Small Business,Male,3,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,2.0,Manager,28.0,6.0,23020.0
3021,0,Self Enquiry,1,Salaried,Female,3,4.0,Basic,5.0,Married,2.0,1,3,1,2.0,Executive,38.0,17.0,21460.0
3022,0,Company Invited,1,Salaried,Female,4,2.0,Deluxe,5.0,Unmarried,8.0,1,2,1,3.0,Manager,39.0,9.0,24658.0
3023,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,5.0,Unmarried,3.0,0,2,1,2.0,Executive,35.0,9.0,23059.0
3024,0,Self Enquiry,3,Salaried,Female,4,4.0,Basic,3.0,Divorced,3.0,0,3,0,1.0,Executive,36.0,15.0,21250.0
3025,0,Self Enquiry,1,Salaried,Male,3,6.0,Basic,3.0,Divorced,5.0,0,4,1,1.0,Executive,31.0,7.0,22511.0
3026,0,Company Invited,1,Small Business,Female,3,2.0,Deluxe,4.0,Divorced,3.0,0,3,0,2.0,Manager,41.0,9.0,22922.0
3027,0,Self Enquiry,3,Salaried,Female,4,4.0,Deluxe,5.0,Divorced,7.0,0,2,1,1.0,Manager,35.0,15.0,25178.0
3028,0,Company Invited,1,Salaried,Male,4,4.0,King,3.0,Married,,0,5,0,2.0,VP,43.0,15.0,34632.85
3029,1,Self Enquiry,1,Salaried,Male,4,2.0,Basic,5.0,Divorced,3.0,1,3,1,3.0,Executive,24.0,13.0,20279.0
3030,0,Company Invited,1,Salaried,Male,3,5.0,Basic,4.0,Married,3.0,0,5,1,1.0,Executive,25.0,16.0,21372.0
3031,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,2.0,Manager,53.0,18.0,21827.0
3032,0,Self Enquiry,1,Small Business,Male,4,4.0,Super Deluxe,3.0,Divorced,,0,2,0,2.0,AVP,51.0,9.0,34632.85
3033,1,Self Enquiry,1,Salaried,Female,3,5.0,Basic,5.0,Divorced,3.0,1,2,0,1.0,Executive,30.0,7.0,20997.0
3034,0,Self Enquiry,1,Small Business,Male,3,4.0,Standard,3.0,Divorced,2.0,0,4,0,1.0,Senior Manager,34.0,14.0,30369.0
3035,1,Self Enquiry,3,Small Business,Female,4,4.0,Deluxe,5.0,Unmarried,7.0,0,3,1,1.0,Manager,34.0,23.0,24002.0
3036,0,Self Enquiry,1,Salaried,Female,3,4.0,Super Deluxe,3.0,Divorced,3.0,1,4,1,,AVP,48.0,9.0,34632.85
3037,0,Self Enquiry,1,Salaried,Female,3,4.0,Deluxe,4.0,Divorced,2.0,0,5,0,1.0,Manager,37.0,7.0,23906.0
3038,0,Self Enquiry,1,Salaried,Male,3,2.0,Basic,3.0,Divorced,3.0,0,2,1,2.0,Executive,30.0,30.0,21378.0
3039,1,Self Enquiry,1,Salaried,Male,3,4.0,King,4.0,Single,,1,3,1,2.0,VP,55.0,9.0,34632.85
3040,0,Self Enquiry,1,Salaried,Female,3,2.0,Basic,3.0,Single,5.0,0,3,0,1.0,Executive,36.0,7.0,21184.0
3041,0,Self Enquiry,1,Salaried,Female,3,5.0,Deluxe,3.0,Divorced,2.0,1,3,0,2.0,Manager,43.0,7.0,24740.0
3042,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Unmarried,8.0,0,3,0,1.0,Executive,29.0,9.0,23060.0
3043,0,Self Enquiry,2,Salaried,Male,3,4.0,Basic,4.0,Divorced,6.0,0,3,1,1.0,Executive,37.0,20.0,20821.0
3044,0,Self Enquiry,1,Salaried,Female,4,5.0,Deluxe,3.0,Divorced,3.0,0,4,1,1.0,Manager,33.0,11.0,24840.0
3045,0,Company Invited,1,Small Business,Male,3,5.0,Deluxe,3.0,Unmarried,8.0,0,5,1,2.0,Manager,41.0,23.0,23772.0
3046,0,Self Enquiry,1,Small Business,Female,3,5.0,Deluxe,3.0,Unmarried,7.0,1,2,1,2.0,Manager,31.0,9.0,25555.0
3047,0,Self Enquiry,1,Salaried,Female,4,5.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,46.0,9.0,20952.0
3048,0,Self Enquiry,1,Salaried,Male,4,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,2.0,Manager,43.0,32.0,23112.0
3049,0,Company Invited,1,Salaried,Male,3,5.0,Deluxe,5.0,Married,4.0,0,5,1,1.0,Manager,39.0,19.0,24966.0
3050,0,Company Invited,1,Salaried,Female,4,5.0,Basic,3.0,Single,3.0,0,5,1,2.0,Executive,35.0,23.0,21231.0
3051,1,Self Enquiry,3,Small Business,Female,3,4.0,Standard,3.0,Divorced,3.0,0,4,0,2.0,Senior Manager,50.0,18.0,26332.0
3052,1,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Unmarried,6.0,0,2,0,2.0,Manager,55.0,9.0,23838.0
3053,0,Self Enquiry,1,Salaried,Male,4,4.0,Super Deluxe,5.0,Divorced,,0,5,1,1.0,AVP,44.0,21.0,34632.85
3054,0,Self Enquiry,1,Large Business,Male,3,5.0,Standard,3.0,Married,3.0,1,3,0,1.0,Senior Manager,28.0,12.0,31486.0
3055,0,Self Enquiry,1,Salaried,Male,3,4.0,Standard,3.0,Single,5.0,0,3,0,1.0,Senior Manager,36.0,14.0,28899.0
3056,0,Self Enquiry,3,Small Business,Female,3,4.0,Deluxe,4.0,Divorced,3.0,1,3,1,1.0,Manager,29.0,9.0,23457.0
3057,0,Self Enquiry,2,Salaried,Male,3,4.0,Basic,3.0,Divorced,2.0,0,2,1,2.0,Executive,35.0,10.0,22415.0
3058,1,Company Invited,1,Small Business,Female,3,5.0,Basic,3.0,Divorced,3.0,1,2,0,2.0,Executive,27.0,12.0,21044.0
3059,0,Company Invited,1,Small Business,Male,3,4.0,Basic,3.0,Divorced,3.0,0,2,1,1.0,Executive,28.0,10.0,20384.0
3060,0,Self Enquiry,3,Small Business,Female,4,4.0,Super Deluxe,3.0,Divorced,4.0,0,3,0,,AVP,52.0,32.0,34632.85
3061,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,4.0,Unmarried,2.0,0,2,1,1.0,Manager,45.0,11.0,24611.0
3062,0,Self Enquiry,1,Small Business,Male,4,2.0,Basic,5.0,Unmarried,2.0,0,2,1,3.0,Executive,26.0,9.0,22102.0
3063,0,Self Enquiry,3,Small Business,Male,3,2.0,Deluxe,5.0,Married,3.0,0,4,0,1.0,Manager,34.0,7.0,22715.0
3064,0,Self Enquiry,1,Small Business,Female,3,5.0,Basic,5.0,Single,3.0,0,4,1,2.0,Executive,36.0,32.0,21237.0
3065,0,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,2.0,Manager,37.0,7.0,24879.0
3066,0,Self Enquiry,3,Salaried,Male,4,4.0,Deluxe,3.0,Married,4.0,0,2,0,1.0,Manager,33.0,20.0,23081.0
3067,0,Company Invited,1,Salaried,Male,4,5.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,31.0,12.0,22439.0
3068,0,Self Enquiry,3,Small Business,Female,4,5.0,Standard,3.0,Divorced,2.0,1,2,0,1.0,Senior Manager,54.0,14.0,29612.0
3069,0,Self Enquiry,3,Small Business,Male,4,4.0,Standard,5.0,Married,6.0,1,2,1,1.0,Senior Manager,46.0,16.0,29439.0
3070,0,Self Enquiry,1,Small Business,Female,4,2.0,Deluxe,3.0,Divorced,7.0,0,3,1,3.0,Manager,33.0,15.0,23853.0
